10.64,4.78751338331,11.27,4.78390880165,10.0
10.64,3.32692166338,11.27,3.31815924969,1.0
91.97,0.529355255504,94.17,0.461328760987,0.1
90.09,0.682574224767,91.75,0.677601889008,0.01
83.27,2.30833859238,82.87,2.30181524461,0.001
37.54,3.35060823951,38.66,3.3267162646,0.0001
9.14,3.8721325602,8.49,3.90995887103,1e-05
