91.03,0.508037360054,90.612,0.538100996047
93.76,0.369998118369,93.648,0.373629850285
95.2,0.309799517249,95.468,0.273386015881
94.71,0.334114000915,95.29,0.274392801103
94.86,0.323912506549,95.452,0.271185053916
94.38,0.368253319332,95.02,0.296996998882
94.5,0.372138102033,94.752,0.313078831979
94.94,0.345412778362,95.938,0.255447617158
95.52,0.293338157858,96.668,0.194262905824
95.4,0.318900654903,96.186,0.232213385079
95.4,0.345904188293,96.262,0.232674256407
95.12,0.339021108337,96.404,0.208045915399
95.87,0.296556735526,97.154,0.174914636002
95.87,0.298569360382,97.162,0.177408323507
95.12,0.353825746572,96.58,0.206865898355
95.69,0.309557832446,97.006,0.180626933666
95.49,0.341582059741,96.588,0.210933239446
95.16,0.39698114955,96.664,0.215880591505
95.64,0.341175573764,97.152,0.179047808589
95.51,0.344884833885,97.174,0.166508688463
95.52,0.363732468573,97.25,0.168530189891
95.58,0.357457929191,97.152,0.179440206371
95.74,0.362365059017,97.37,0.170053762817
95.2,0.394157294432,96.988,0.189490553291
95.56,0.388950956074,97.41,0.170196220137
